assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,goals_conceded,goals_scored,ict_index,influence,key_passes,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,t_goals_scored,t_assists,points_per_game,t_minutes,t_goals_conceded,t_creativity,t_influence,threat_t,bonus_t,bps_t,ict_index_t,clean_sheets_t,red_cards_t,yellow_cards_t,selected_by_percent
0,28,1,1,3,56,1,2,19,20.2,0,0,0,0,0,2,19.5,71.4,2,0,0,90,2,0,5,0,0,0,0,9,0,0,76045,3,0,2,0,2,103,13,14353,19904,5551,62,1,1,0,10,2,120,2253,42,268,449,848,17,357,155,7,0,2,1.3
0,40,0,0,0,26,1,3,7,0,0,0,0,0,0,0,1.9,19.4,0,0,0,90,0,0,3,0,0,0,0,11,0,2,700394,0,0,0,2,0,0,6,12064,29814,17750,47,0,0,0,0,0,137,3060,63,10,988.8,0,16,688,99.7,9,0,2,10.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5629,0,0,0,2,0,0,0,-32,34,66,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
0,19,0,0,3,33,1,13,12,0.2,0,0,0,2,0,1,11.5,73.4,0,0,0,90,0,0,3,0,0,0,0,0,0,0,25607,0,0,1,2,0,41,15,4230,5495,1265,47,0,0,0,1,4,88,2679,57,206.8,608.4,491,5,439,130.8,8,0,5,0.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,119504,0,0,0,2,0,0,0,-11593,184,11777,45,0,0,0,4,1,95,2475,52,51.4,787,304,11,459,114.2,7,0,7,1.8
0,25,0,0,1,30,1,15,12,0.3,0,0,0,3,0,0,3.4,31.4,0,0,0,90,0,0,3,0,0,0,0,7,0,0,30891,0,3,0,2,0,2,7,7459,9357,1898,44,0,0,0,0,1,86,3015,61,104.8,620,134,3,518,86.2,9,0,0,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,170191,0,0,0,2,0,0,0,-2825,5322,8147,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7
0,24,0,0,0,26,1,8,20,1.1,0,0,0,1,0,0,3.4,15.2,0,0,0,90,0,0,3,0,0,0,0,7,0,0,26507,0,3,0,2,0,18,5,648,1026,378,44,0,0,1,0,1,67,2279,44,220.9,381.4,81,4,377,68.3,8,0,5,0.4
0,15,0,0,0,19,1,3,8,0.4,0,0,0,0,0,0,0.6,5.2,0,0,0,90,0,0,3,0,0,0,0,2,0,0,252799,0,0,0,2,0,0,6,-2003,9740,11743,39,0,0,0,0,0,33,1182,20,28,192.6,13,1,167,23.4,4,0,4,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,32791,0,0,0,2,0,0,0,-359,204,563,39,0,0,0,0,0,1,97,4,1.5,12.2,0,0,11,1.5,0,0,0,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1971,0,0,0,2,0,0,0,-4,7,11,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42,0,0,0,18,1,6,31,25.8,0,0,0,0,0,0,8,32.6,2,0,0,90,0,0,3,0,0,0,0,9,0,0,4878,2,2,0,2,0,22,3,-12,32,44,46,0,0,0,0,0,43,1876,39,466.2,277.6,204,0,219,94.5,5,1,4,0.1
1,26,0,0,0,22,1,3,19,46,3,0,0,2,0,0,9.9,35.2,4,0,0,90,0,0,3,0,0,0,0,8,0,0,8559,1,0,0,2,0,18,6,1405,1801,396,50,0,0,0,3,2,76,1942,43,321.8,278,387,4,213,98,6,0,4,0.1
0,22,0,0,2,32,1,1,14,2.4,3,0,0,1,0,1,5.1,40,0,0,0,79,0,0,3,0,0,0,0,7,0,0,1792,3,2,0,2,0,9,10,-19,21,40,48,0,1,0,2,0,38,629,12,103.7,170.2,161,3,144,43.6,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,25145,0,0,0,2,0,0,0,-2877,45,2922,49,0,0,0,4,2,80,1993,41,311.9,266.8,541,4,227,111.7,5,0,4,0.4
0,22,0,0,0,9,0,1,15,10.9,0,0,0,0,0,0,2.4,5.2,1,0,0,54,0,0,3,0,0,0,0,3,0,0,44328,0,3,2,2,0,8,1,-2016,524,2540,44,0,0,0,1,1,59,1943,34,203.4,342,197,3,263,74.2,6,0,4,0.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3848,0,0,0,2,0,0,0,-8,5,13,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4318,0,0,0,2,0,0,0,-42,68,110,43,0,0,0,0,0,2,21,2,1,0.6,8,0,6,0.9,0,0,0,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12987,0,0,0,2,0,0,0,-428,91,519,43,0,0,0,1,0,19,331,11,56.7,60.2,69,0,58,18.3,0,0,0,0.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14893,0,0,0,2,0,0,0,116,644,528,48,0,0,0,3,1,68,1634,29,204.2,246.6,498,3,160,94.1,6,0,1,0.2
0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,36714,0,0,0,2,0,0,1,-1308,661,1969,46,0,0,0,1,1,29,615,17,147.1,95.8,241,2,84,48.4,1,0,1,0.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7511,0,0,0,2,0,0,0,-7,14,21,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,58222,0,0,0,2,0,0,0,-322,698,1020,44,0,0,0,0,0,5,32,3,1.5,2,8,0,13,1,0,0,0,0.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,62910,0,0,0,2,0,0,0,343,3728,3385,52,0,0,0,4,3,69,1230,27,177.3,246.4,305,7,228,72.5,3,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,29613,0,0,0,0,2,0,0,-28,3,31,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,8658,0,0,0,0,2,0,0,-237,21,258,47,0,0,0,0,0,6,90,0,0,3.6,0,0,19,0.4,1,0,0,0.1
0,34,0,0,0,7,0,8,23,0.8,1,0,0,2,2,0,3.4,27.6,0,0,0,90,0,0,12,0,0,0,0,3,0,0,639822,0,0,0,0,2,6,0,-28071,13585,41656,64,0,0,1,1,5,140,3042,36,486.5,715.2,234,11,728,144.1,14,0,4,10.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,33266,0,0,0,0,2,0,0,-31,62,93,50,0,0,0,0,0,1,21,0,0,2.8,0,0,3,0.3,0,0,0,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1539182,0,0,0,0,2,0,0,-81726,763,82489,63,0,0,0,1,8,139,2489,27,487.4,533,436,19,617,145.9,12,0,6,24.1
0,46,0,0,0,14,0,8,36,13.6,0,0,0,1,2,0,5.1,37.2,1,0,0,90,0,0,12,0,0,0,0,7,0,0,834045,0,0,0,0,2,0,1,-98978,5278,104256,60,0,0,0,2,2,140,2880,33,327.3,759.4,301,16,698,138.7,14,0,3,13.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,78048,0,0,0,0,2,0,0,-144,1,145,55,0,0,0,0,0,2,26,1,12.7,1.2,6,0,3,2,0,0,0,1.2
0,16,0,0,0,4,0,3,15,0.2,0,0,0,0,0,0,0.5,5.2,0,0,0,39,0,0,12,0,0,0,0,1,0,0,223944,0,0,0,0,2,0,1,-9422,1230,10652,59,0,0,0,1,1,111,2807,34,143,556.4,266,9,591,96.7,12,0,7,3.4
0,21,0,0,0,4,0,3,19,0.1,0,0,0,0,2,0,0.8,8,0,0,0,50,0,0,12,0,0,0,0,2,0,0,24234,0,0,0,0,2,0,0,-145,76,221,50,0,0,0,0,0,14,410,5,6.5,82.2,2,0,85,9.1,2,0,1,0.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,8409,0,0,0,0,2,0,0,4,43,39,50,0,0,0,0,0,3,35,0,0.8,3.8,21,0,4,2.5,0,0,0,0.1
0,39,1,0,0,14,0,6,31,16.6,0,0,0,1,2,0,4,21.4,1,0,0,90,0,0,12,0,0,0,0,5,0,0,12228,1,0,0,0,2,2,1,-473,681,1154,52,0,0,0,0,0,21,570,9,81.8,97,70,1,116,24.9,2,0,0,0.2
0,28,0,2,0,-1,0,0,22,4.3,8,0,0,1,2,0,7.9,13.4,0,0,0,90,2,0,12,0,0,0,0,1,0,0,1928321,5,0,1,0,2,61,2,-204590,38053,242643,111,0,0,0,16,12,217,2627,32,1269.3,1183.4,1391,31,785,384.8,11,0,2,30.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,21410,0,0,0,0,2,0,0,-35,0,35,62,0,0,0,0,0,6,175,2,58.5,37,14,0,36,10.9,0,0,1,0.3
0,42,1,0,0,15,0,2,35,30.2,1,0,0,0,2,0,6.1,19.4,2,0,0,90,0,1,12,0,0,0,0,8,0,0,253504,4,0,1,0,2,11,2,-15376,922,16298,71,0,0,0,3,7,104,1940,24,1090.6,541,718,6,459,235.1,10,0,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,235834,0,0,0,0,2,0,0,-36201,336,36537,63,0,0,0,8,1,102,1533,19,416.1,468.8,634,12,397,151.7,5,0,1,3.6
0,32,0,0,0,20,0,6,26,13.3,4,0,0,1,2,0,6.3,30.4,1,0,0,90,0,0,12,0,0,0,0,6,0,0,1156633,1,1,0,0,2,19,2,-41687,5492,47179,50,0,0,0,3,4,107,2948,35,729.2,634.4,357,3,526,172.3,14,0,3,18.1
0,3,0,0,0,4,0,2,2,0.3,0,0,0,0,0,0,0.4,3.2,0,0,0,15,0,0,12,0,0,0,0,0,0,0,90524,0,0,0,0,2,0,1,-3982,621,4603,51,0,0,0,3,5,76,1156,13,333.2,311.2,399,5,287,104.1,6,0,1,1.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,7017,0,0,0,0,2,0,0,-7,20,27,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4292,0,0,0,0,2,0,0,-2,1,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2860,0,0,0,0,2,0,0,-21,18,39,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,0,0,0,5,0,0,9,1.9,0,0,0,0,2,0,1.1,5.2,0,0,0,55,0,0,12,0,0,0,0,4,0,0,190038,1,1,0,0,2,4,1,2489,22732,20243,42,0,0,0,0,1,17,348,3,125.5,82.6,127,1,79,33.2,2,0,0,3
0,35,0,0,0,9,0,2,33,4.4,1,0,0,2,2,0,1.2,3.6,0,0,0,74,0,0,12,0,0,0,0,8,0,0,38739,5,0,0,0,2,4,2,3010,5552,2542,52,0,0,0,5,2,64,706,7,177.3,316.4,261,5,224,75.5,3,0,0,0.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,120926,0,0,0,0,2,0,0,-5259,763,6022,77,0,0,0,2,4,52,798,5,241.8,182.2,469,2,167,88.2,6,0,1,1.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,83654,0,0,0,0,2,0,0,-204,3,207,84,0,0,0,5,0,46,936,11,130.2,219.8,523,3,119,86.3,6,0,3,1.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,162432,0,0,0,3,1,0,0,-5247,125,5372,44,1,0,0,0,0,67,1575,26,0,358.8,0,6,311,35.9,5,0,0,2.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,649418,0,0,0,3,1,0,0,-15298,2173,17471,39,1,0,0,0,0,1,90,4,0,31.4,0,0,16,3.1,0,0,0,10.2
0,25,0,0,0,17,0,0,14,0,0,0,0,0,3,0,2.3,23,0,0,0,90,0,0,13,0,0,0,0,9,0,4,108447,0,0,0,3,1,0,2,-5527,10521,16048,42,1,0,0,0,0,66,1394,16,0,318,0,7,297,31.8,6,0,2,1.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,204715,0,0,0,3,1,0,0,-19290,1385,20675,43,1,0,0,1,1,86,2561,37,83,560.8,276,0,504,92.3,10,0,6,3
0,20,0,0,0,13,0,12,16,0.3,1,0,0,0,3,0,4.3,36.6,0,0,0,90,0,0,13,0,0,0,0,4,0,0,1338,0,0,1,3,1,6,1,-38,60,98,44,1,0,0,0,0,12,391,6,1.6,109.6,8,0,71,12,1,0,1,0
0,16,0,0,0,10,0,8,13,0.3,0,0,0,0,3,0,1.9,18.6,0,0,0,90,0,0,13,0,0,0,0,1,0,0,293833,0,0,0,3,1,0,1,482,5339,4857,39,1,0,0,0,0,19,750,14,16.5,183.2,8,1,119,20.9,2,0,2,4.7
0,1,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0.5,3.2,0,0,0,21,0,0,13,0,0,0,0,0,0,0,284275,1,2,0,3,1,2,1,-25261,4685,29946,45,1,0,0,4,3,91,1660,26,240.5,385.2,430,3,301,105.7,4,0,1,4.3
0,30,0,0,0,11,0,4,20,15.4,0,0,0,1,3,0,2.7,9.2,1,0,0,90,0,1,13,0,0,0,0,5,0,0,342379,1,1,0,3,1,2,1,-8037,10189,18226,55,1,0,0,2,2,126,3016,43,516.9,557.6,420,16,573,149.7,11,0,3,5.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,81288,0,0,0,3,1,0,0,-1620,50,1670,49,1,0,0,0,0,88,2416,35,78.2,540.6,47,13,533,66.6,9,0,2,1.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2959,0,0,0,3,1,0,0,6,23,17,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,0,0,0,24,0,14,12,2.2,1,0,0,0,3,0,3.8,36,0,0,0,90,0,0,13,0,0,0,0,7,0,0,1547779,2,5,0,3,1,0,1,-80506,24813,105319,45,1,0,0,0,2,105,2774,40,235.4,760.2,133,15,587,113.1,11,1,4,24.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,67651,0,0,0,0,4,0,0,-5314,221,5535,42,0,0,0,0,0,15,392,9,79.9,43.6,39,0,50,16.3,1,0,1,1
1,22,0,0,0,17,0,3,18,1.6,1,0,0,0,2,0,0.7,5.2,0,0,0,84,0,0,13,0,0,0,0,8,0,0,177789,2,0,0,3,1,0,5,-15460,1559,17019,48,1,0,0,2,6,103,2697,42,407.8,544,375,5,412,132.8,10,0,6,2.7
0,2,0,0,0,3,0,0,2,0.1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,13,0,0,0,0,0,0,0,1260,0,0,0,3,1,0,1,-19,44,63,49,1,0,0,0,0,2,6,1,0.1,0,0,0,7,0,0,0,0,0
0,17,0,0,0,21,0,7,8,11.2,1,0,0,0,2,0,3.1,19.4,1,0,0,76,0,0,13,0,0,0,0,8,0,0,221085,2,5,0,3,1,0,2,-21823,2404,24227,58,1,0,0,4,4,113,2806,42,844.5,614.2,534,5,437,199.5,11,0,1,3.4
0,42,0,0,1,31,0,2,31,29.1,0,0,0,1,3,1,8.5,45.6,2,0,0,90,0,1,13,0,0,0,0,4,0,0,568198,0,1,1,3,1,10,8,-24879,24560,49439,64,1,0,0,12,1,156,3060,46,736.7,988.2,444,24,666,217,11,0,8,8.9
0,24,0,0,0,5,0,0,19,2.7,4,0,0,0,3,0,5.1,11.2,0,0,0,90,0,0,13,0,0,0,0,3,0,0,794047,10,2,0,3,1,37,2,-34783,9457,44240,69,1,0,0,8,8,118,2681,42,627.4,611.4,1052,12,365,229.2,10,1,7,12.4
0,26,0,0,0,2,0,4,18,4.2,2,0,0,3,3,0,3.5,9.8,0,0,0,90,1,0,13,0,0,0,0,1,0,0,27591,4,0,0,3,1,21,2,-133,115,248,63,1,0,0,0,0,19,640,11,94.6,37,305,0,19,42.5,2,0,1,0.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,8683,0,0,0,3,1,0,0,-30,6,36,48,1,0,0,0,0,12,173,3,38.3,19.2,59,0,32,11.3,0,0,0,0.1
0,38,0,0,0,16,0,2,25,0,0,0,0,0,2,0,2.6,25.6,0,0,0,90,0,0,9,0,0,0,0,10,0,3,829436,0,0,0,0,2,0,2,12866,24418,11552,49,0,0,0,0,0,142,3060,44,10,741,0,13,630,75,11,0,1,13.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,214761,0,0,0,0,2,0,0,-4439,1284,5723,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,33762,0,0,0,0,2,0,0,-7,79,86,50,0,0,0,0,0,7,374,6,91.4,48.4,15,0,48,15.4,0,0,0,0.5
0,38,1,0,0,20,0,2,29,26.8,0,0,0,0,2,0,4.1,13.8,1,0,0,90,0,1,9,0,0,0,0,10,0,0,94286,1,2,0,0,2,0,1,10602,13612,3010,52,0,0,0,1,2,98,2288,30,339.2,430,184,9,465,95.3,10,0,1,1.5
0,68,0,0,0,14,0,3,49,0.7,0,0,0,0,2,0,2.9,24,0,0,0,90,0,0,9,0,0,0,0,5,0,0,33248,0,2,0,0,2,4,1,6552,7385,833,43,0,0,0,1,0,20,323,4,21.4,79.2,43,3,74,14.3,2,1,0,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2925,0,0,0,0,2,0,0,-1,1,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5896,0,0,0,0,2,0,0,-24,0,24,43,0,0,0,0,0,5,407,9,5,92.2,2,0,61,9.9,0,0,1,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10375,0,0,0,0,2,0,0,-108,100,208,42,0,0,0,0,1,19,789,15,102.7,166.2,12,0,134,28,1,0,1,0.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,254862,0,0,0,0,2,0,0,-9860,9160,19020,48,0,0,0,1,2,109,2610,37,99.4,647.2,282,14,553,103.3,10,0,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2455,0,0,0,0,2,0,0,-7,0,7,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0.4,4,0,0,0,6,0,0,9,0,0,0,0,1,0,0,162663,0,2,0,0,2,0,1,-953,355,1308,59,0,0,0,3,3,86,1934,31,333.6,330.2,561,4,241,121.9,6,0,1,2.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5763,0,0,0,0,2,0,0,-5,1,6,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2770,0,0,0,0,2,0,0,-4,44,48,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,119065,0,0,0,0,2,0,0,-4590,201,4791,42,0,0,0,0,1,18,472,7,101.3,96.2,14,0,97,21.2,2,0,1,1.8
0,63,0,0,0,11,0,2,51,14.5,0,0,0,2,2,0,3.2,16.2,1,0,0,90,0,0,9,0,0,0,0,6,0,0,19395,2,1,1,0,2,1,2,156,534,378,47,0,0,0,0,1,65,2502,30,250.5,544.4,117,0,404,91.3,10,0,5,0.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7445,0,0,0,0,2,0,0,-17,37,54,51,0,0,0,0,0,26,975,19,96.2,122.6,103,0,127,32.1,2,0,3,0.1
0,6,0,0,0,0,0,0,4,0.6,0,0,0,0,0,0,0.3,0.4,0,0,0,16,0,0,9,0,0,0,0,2,0,0,5912,3,0,0,0,2,2,1,-101,24,125,49,0,0,0,0,2,28,552,7,156,119.6,148,0,99,42.5,1,0,0,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,439,0,0,0,0,2,0,0,-1,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,1,0,0,12,0,0,10,32.3,0,0,0,1,2,0,4,7.2,2,0,0,73,0,1,9,0,0,0,0,2,0,0,504909,1,1,0,0,2,0,2,17486,51699,34213,74,0,0,0,12,4,157,2767,39,956.7,844.8,968,17,580,276.9,12,0,3,7.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,495,0,0,0,0,2,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2976,0,0,0,0,2,0,0,-18,5,23,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,0,2,0,-5,0,1,10,2.6,0,0,0,1,2,0,2.8,0,0,0,0,90,0,0,9,0,0,0,0,3,0,0,125871,2,0,3,0,2,25,2,6536,14862,8326,54,0,0,0,6,4,83,1517,26,147.2,298.4,511,3,250,94.6,5,0,3,2
0,16,0,0,0,1,1,0,9,2.2,2,0,0,1,0,0,1.4,0.2,0,0,0,84,0,0,3,0,0,0,0,3,0,0,26938,7,0,0,2,0,12,2,1758,2996,1238,50,0,0,0,0,0,26,862,12,74.6,57.6,280,0,23,41,4,0,0,0.4
0,2,0,0,0,2,0,0,2,0.3,0,0,0,1,0,0,0.6,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,93237,1,1,1,0,2,6,1,-188,203,391,64,0,0,0,2,3,46,937,15,129.5,168.2,459,0,129,75.4,1,0,3,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,17180,0,0,0,0,2,0,0,-319,38,357,43,1,0,0,0,0,15,630,20,0,195,0,0,114,19.4,0,0,1,0.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,164048,0,0,0,2,0,0,0,-16234,832,17066,40,1,0,0,0,0,15,360,5,0,89.2,0,2,76,8.9,1,0,0,2.6
0,28,0,0,0,18,1,5,22,0.2,0,0,0,1,0,0,1.4,13.2,0,0,0,90,0,0,8,0,0,0,0,3,0,0,8858,0,1,1,0,2,1,5,-169,38,207,42,1,0,1,0,0,35,1776,48,44.3,278.4,3,3,276,32.7,3,0,1,0.1
0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0.1,1,0,0,0,1,0,0,8,0,0,0,0,0,0,0,7231,0,0,0,0,2,0,1,-77,35,112,44,1,0,0,0,1,37,2476,62,163.3,554,58,2,398,77.8,2,0,4,0.1
0,26,1,0,3,36,1,1,22,32.6,1,0,0,0,0,1,10.6,52.8,2,0,0,90,0,2,8,0,0,0,0,6,0,0,26698,1,0,0,0,2,21,11,-449,44,493,46,1,1,0,1,1,64,1918,46,516.1,321,168,3,347,100.6,4,0,0,0.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,15083,0,0,0,0,2,0,0,-322,239,561,42,1,0,0,0,0,17,837,27,71.9,99.6,15,0,123,18.7,0,1,4,0.2
0,22,0,0,0,5,1,1,14,1.3,0,0,0,0,0,0,0.9,5.2,0,0,0,90,0,0,8,0,0,0,0,9,0,0,117857,6,1,0,0,2,2,3,-393,220,613,60,1,0,0,2,7,84,1956,56,425.9,383,346,3,262,115.8,1,0,0,1.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2901,0,0,0,0,2,0,0,-11,1,12,50,1,0,0,0,0,11,409,12,33,48.8,7,0,48,9,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5759,0,0,0,0,2,0,0,-142,37,179,43,1,0,0,1,0,19,380,10,53.5,75.4,64,0,63,19.1,0,0,0,0.1
