assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,goals_conceded,goals_scored,ict_index,influence,key_passes,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,t_goals_scored,t_assists,points_per_game,t_minutes,t_goals_conceded,t_creativity,t_influence,threat_t,bonus_t,bps_t,ict_index_t,clean_sheets_t,red_cards_t,yellow_cards_t,selected_by_percent,F_pts,in_dreamteam
0,13,0,0,-0.071428571,-4.714285714,-0.142857143,8,11,-1.742857143,0,0,0,0,-0.25,-1,-0.925,-2.357142857,0,0,0,6.428571429,0,0,13,0,0,0,0,4,0,0,66704,1,0,0,0,1,-4.928571429,2,10282,12156,1874,43,0,0,-0.107142857,1,0,2.3,83.57142857,1.25,1.742857143,18.55714286,4.928571429,0.071428571,14.71428571,2.525,0.142857143,0,0.107142857,1.1,5,0
-0.071428571,9,0,0,0,-3.5,-0.285714286,0,8,-5.514285714,0,0,0,0,0.178571429,0,-1.446428571,-3.135714286,0,0,0,-44.85714286,0,0,14,0,0,0,0,1,0,0,13394,0,0,0,3,1,-6.107142857,1,-3,133,136,47,1,0,-0.071428571,0,0.071428571,2.2,51.85714286,0.821428571,6.114285714,8.335714286,6.107142857,0,6.5,2.046428571,0.285714286,0,0.071428571,0.2,5,0
-0.107142857,0,0,0,-0.25,-7.214285714,-0.178571429,0,0,-3.289285714,0,0,0,0,-0.535714286,-5,-2.660714286,-8.057142857,0,0,0,-34.28571429,0,0,13,0,0,0,0,0,0,0,89889,0,0,0,0,1,-15.46428571,0,880,2763,1883,61,0,0,-0.035714286,5,0.107142857,3.4,34.28571429,0.535714286,3.289285714,8.057142857,15.46428571,0.25,7.214285714,2.660714286,0.178571429,0,0.035714286,1.5,5,0
0,30,0,0,-0.035714286,-7.964285714,-0.214285714,4,20,-3.464285714,0,0,0,1,-0.178571429,-1,-1.796428571,-9.6,0,0,0,3.214285714,0,0,10,0,0,0,0,5,0,0,733895,0,0,0,0,1,-4.571428571,1,4736,15869,11133,42,0,0,0.678571429,1,0,2.5,86.78571429,1.178571429,4.364285714,16,4.571428571,0.035714286,12.96428571,2.496428571,0.214285714,0,0.321428571,11.8,5,0
-0.071428571,26,0,0,0,1.428571429,0,0,22,21.93571429,2,0,0,1,1.535714286,-1,7.535714286,3.721428571,2,0,0,72.60714286,1,0,16,0,0,0,0,2,0,0,26080,4,0,0,0,2,49.5,2,4941,6472,1531,55,0,0,-0.071428571,1,0.071428571,3.3,17.39285714,0.464285714,4.064285714,3.078571429,6.5,0,2.571428571,1.364285714,0,0,0.071428571,0.4,5,0
0.964285714,32,1,0,0,22.35714286,0,1,26,20.41071429,1,0,0,0,0.785714286,0,5.160714286,21.92857143,2,0,0,59.75,0,0,3,0,0,0,0,1,0,0,8005,0,0,1,1,2,8.785714286,5,-12,792,804,60,1,0,-0.035714286,0,0.035714286,2.7,8.25,0.214285714,2.489285714,1.671428571,2.214285714,0,1.642857143,0.639285714,0,0,0.035714286,0.1,5,0
-0.285714286,5,0,0,-0.678571429,9.178571429,-0.142857143,2,5,-11.11071429,1,0,0,0,-0.785714286,-11,-0.164285714,16.56428571,0,0,0,-39.32142857,2,0,2,0,0,0,0,0,0,0,691756,1,0,0,1,5,-7.142857143,5,39683,79288,39605,95,1,0,-0.071428571,12,0.285714286,5,65.32142857,0.785714286,12.21071429,24.43571429,33.14285714,0.678571429,16.82142857,6.964285714,0.142857143,0,0.071428571,11,4,0
0,0,0,0,-0.071428571,-2.214285714,-0.035714286,0,0,-0.967857143,0,0,0,0,-0.25,-2,-1.392857143,-3.485714286,0,0,0,-18.89285714,0,0,11,0,0,0,0,0,0,0,11440,0,0,0,1,2,-9.678571429,0,-895,52,947,50,0,0,-0.035714286,2,0,1.9,18.89285714,0.25,0.967857143,3.485714286,9.678571429,0.071428571,2.214285714,1.392857143,0.035714286,0,0.035714286,0.2,4,0
-0.035714286,32,0,0,0,5.607142857,-0.035714286,2,20,21,1,0,0,1,0.785714286,0,4.846428571,6.885714286,2,0,0,56.07142857,0,1,7,0,0,0,0,3,0,0,5792,2,0,0,3,1,20.28571429,2,-135,107,242,53,0,0,-0.071428571,0,0.035714286,2,19.92857143,0.214285714,5.3,3.514285714,1.714285714,0,3.392857143,1.053571429,0.035714286,0,0.071428571,0.1,4,0
0,58,0,0,-0.107142857,10.21428571,-0.035714286,1,49,22.06428571,0,0,0,1,0.607142857,-1,2.857142857,7.585714286,2,0,0,65.71428571,0,1,7,0,0,0,0,2,0,0,72398,3,3,1,3,1,-1.357142857,2,8,211,203,54,0,0,-0.071428571,1,0,2.2,23.28571429,0.392857143,5.435714286,4.614285714,2.357142857,0.107142857,3.785714286,1.242857143,0.035714286,0,0.071428571,1.2,4,0
0,0,0,0,-0.071428571,-6.428571429,-0.107142857,0,0,-10.69642857,0,0,0,0,-0.75,-3,-3.053571429,-8.478571429,0,0,0,-39.60714286,0,0,9,0,0,0,0,0,0,0,17429,0,0,0,0,2,-11.39285714,0,-384,395,779,51,1,0,-0.071428571,3,0,2.3,39.60714286,0.75,10.69642857,8.478571429,11.39285714,0.071428571,6.428571429,3.053571429,0.107142857,0,0.071428571,0.3,4,0
-0.178571429,68,0,0,-0.357142857,-1.535714286,-0.285714286,9,57,5.107142857,0,0,0,0,1.321428571,-1,0.164285714,0.65,1,0,0,24.82142857,0,2,6,1,0,0,0,9,0,0,1134765,1,1,0,0,2,-4,-1,-60666,4780,65446,62,0,0,-0.071428571,1,0.178571429,4.3,65.17857143,0.678571429,23.19285714,17.15,4,0.357142857,16.53571429,4.435714286,0.285714286,0,0.071428571,17.9,4,0
-0.071428571,38,0,0,-0.571428571,24.92857143,0.5,0,32,-8.435714286,1,0,0,1,-0.5,-12,6.05,40.16428571,0,0,0,-0.964285714,1,0,18,0,0,0,0,1,0,0,1395985,5,0,1,0,5,28.57142857,13,38066,60451,22385,96,1,1,-0.035714286,14,0.071428571,6,77.96428571,0.5,15.63571429,24.43571429,34.42857143,0.571428571,17.07142857,7.45,0.5,0,0.035714286,23.3,3,0
-0.285714286,48,0,0,-0.535714286,-12.32142857,0.428571429,0,38,-17.10357143,7,0,0,0,-0.464285714,-17,-2.153571429,-17.09285714,0,0,0,5.25,0,0,18,0,0,0,0,3,0,0,3074260,10,1,1,0,5,12.25,3,-43453,16296,59749,136,1,0,0,17,0.285714286,7,84.75,0.464285714,26.80357143,32.89285714,54.75,0.535714286,19.32142857,11.45357143,0.571428571,0,0,48.6,3,0
-0.464285714,17,0,1,-0.714285714,-20.28571429,-0.357142857,0,14,-15.4,1,0,0,0,-0.607142857,-12,-4.25,-17.52857143,0,0,0,-36.03571429,0,2,19,0,0,0,0,1,0,0,753839,3,1,1,0,1,-9.714285714,1,108742,120532,11790,113,1,0,-0.071428571,12,0.464285714,7,71.03571429,0.607142857,26.6,29.12857143,39.71428571,0.714285714,21.28571429,9.55,0.357142857,0,0.071428571,12.4,3,0
0,54,0,0,-0.071428571,8.607142857,-0.107142857,2,50,9.914285714,0,0,0,1,0.892857143,-1,1.710714286,0.892857143,1,0,0,23.42857143,0,0,11,0,0,0,0,7,-0.035714286,0,189093,0,1,0,1,2,6.357142857,2,-1376,360,1736,44,0,0,-0.142857143,1,0,2,56.57142857,1.107142857,4.385714286,9.907142857,1.642857143,0.071428571,8.392857143,1.589285714,0.107142857,0.035714286,0.142857143,3,3,0
-0.035714286,48,0,0,2.892857143,20.85714286,-0.107142857,2,39,5.453571429,1,0,0,0,0.714285714,0,5.457142857,30.32857143,1,0,0,17.07142857,0,0,11,0,0,0,0,5,0,0,6192,0,0,1,1,2,18.96428571,10,-104,62,166,48,0,0,-0.071428571,1,0.035714286,2.5,72.92857143,1.285714286,6.846428571,11.47142857,4.035714286,0.107142857,10.14285714,2.242857143,0.107142857,0,0.071428571,0.1,3,0
0,0,0,0,-0.214285714,-10.53571429,-0.178571429,0,0,0,0,0,0,0,-0.892857143,0,-1.192857143,-11.92142857,0,0,0,-53.03571429,0,0,14,0,0,0,0,0,0,0,178830,0,0,0,3,1,0,0,-4187,250,4437,45,1,0,0,0,0,3.8,53.03571429,0.892857143,0,11.92142857,0,0.214285714,10.53571429,1.192857143,0.178571429,0,0,2.9,3,0
-0.035714286,64,0,0,0,10.14285714,0.964285714,4,55,15.94642857,0,0,0,3,-0.25,0,2.496428571,9.178571429,1,0,0,76.60714286,0,1,5,0,0,0,0,9,0,0,126658,1,0,0,3,0,-0.357142857,3,-2042,765,2807,42,0,0,-0.035714286,0,0.035714286,1.8,13.39285714,0.25,3.053571429,2.621428571,0.357142857,0,2.857142857,0.603571429,0.035714286,0,0.035714286,2,3,0
0.964285714,67,0,0,0,15.96428571,0.785714286,5,58,31.68214286,2,0,0,1,-0.892857143,0,6.867857143,29.53571429,3,0,0,19.92857143,0,0,5,0,0,0,0,7,0,0,16595,2,1,0,3,0,7.571428571,6,56,204,148,47,0,0,-0.178571429,0,0.035714286,2.1,70.07142857,0.892857143,7.217857143,15.66428571,2.428571429,0,11.03571429,2.532142857,0.214285714,0,0.178571429,0.3,3,0
-0.107142857,35,0,0,2.392857143,35.21428571,0.714285714,2,28,-11.18928571,2,0,0,1,-1.214285714,-9,4.578571429,50.22142857,1,0,0,6.464285714,0,0,5,0,0,0,0,6,0,0,342832,3,1,0,3,0,6.821428571,16,2719,19074,16355,72,0,1,-0.107142857,11,0.107142857,4.8,80.53571429,1.214285714,26.48928571,25.57857143,27.17857143,0.607142857,17.78571429,7.921428571,0.285714286,0,0.107142857,5.7,3,0
0,30,0,0,0,11.21428571,0.785714286,2,25,29.11071429,1,0,0,0,-0.964285714,-1,2.421428571,10.02857143,3,0,0,23.25,0,1,20,0,0,0,0,3,0,0,4051,2,1,0,0,1,-14.57142857,3,-157,20,177,48,1,0,-0.035714286,1,0,2.2,53.75,0.964285714,12.48928571,6.771428571,14.57142857,0,5.785714286,3.378571429,0.214285714,0,0.035714286,0.1,3,0
0,21,0,0,0,-4.178571429,-0.25,1,19,-5.092857143,0,0,0,0,-0.357142857,0,-0.810714286,-2.692857143,0,0,0,-27.17857143,0,0,18,0,0,0,0,2,-0.035714286,0,34835,0,1,0,0,5,0.178571429,1,115,260,145,53,1,0,0,0,0,1.7,47.17857143,0.357142857,6.892857143,7.292857143,1.821428571,0,9.178571429,1.610714286,0.25,0.035714286,0,0.6,3,0
-0.035714286,45,0,0,-0.214285714,-2.678571429,0.5,1,39,-5.825,1,0,0,0,-0.357142857,-2,-1.285714286,-3.65,0,0,0,10.92857143,0,0,18,0,0,0,0,4,0,0,65035,3,0,0,0,5,-2.928571429,3,3705,5038,1333,55,1,0,-0.107142857,2,0.035714286,3.1,72.07142857,0.357142857,9.825,11.05,9.928571429,0.214285714,11.67857143,3.085714286,0.5,0,0.107142857,1.1,3,0
-0.071428571,90,0,0,-0.285714286,5.535714286,0.75,2,84,0.082142857,0,0,0,0,-0.428571429,-5,-1.046428571,0.421428571,1,0,0,42.82142857,0,0,19,0,0,0,0,3,0,0,144029,0,2,1,0,1,-10.75,3,14982,17817,2835,54,1,0,-0.071428571,5,0.071428571,3.6,47.17857143,0.428571429,16.31785714,13.37857143,13.75,0.285714286,12.46428571,4.346428571,0.25,0,0.071428571,2.3,3,0
0.75,24,2,0,-0.392857143,4,-0.321428571,0,22,8.092857143,1,0,0,0,-0.678571429,-5,-0.796428571,-13.87142857,3,0,0,-42.14285714,0,0,19,0,0,0,0,0,0,0,444776,0,0,1,0,1,-2.392857143,4,37530,49232,11702,75,1,0,-0.107142857,5,0.25,4.1,75.14285714,0.678571429,26.20714286,20.27142857,24.39285714,0.392857143,17,7.096428571,0.321428571,0,0.107142857,7.3,3,0
-0.107142857,105,0,0,-0.035714286,11.03571429,0.892857143,3,97,20.375,0,0,0,2,-0.071428571,0,3.492857143,15.52142857,1,0,0,75.25,0,1,19,0,0,0,0,9,0,0,6922,1,0,0,0,1,-1.071428571,3,2059,2428,369,47,1,0,0,0,0.107142857,4.4,14.75,0.071428571,4.725,5.278571429,1.071428571,0.035714286,3.964285714,1.107142857,0.107142857,0,0,0.1,3,0
0,15,1,0,0,6.75,0,0,13,11.04285714,1,0,0,0,0.964285714,0,1.746428571,3.642857143,1,0,0,42.89285714,0,0,13,0,0,0,0,3,0,0,2770,2,0,0,0,1,3.071428571,1,567,682,115,64,0,0,-0.035714286,0,0,0.5,2.107142857,0.035714286,0.457142857,0.157142857,0.928571429,0,0.25,0.153571429,0,0,0.035714286,0.1,3,0
-0.035714286,10,0,0,0,1.25,-0.071428571,0,8,0.05,1,0,0,0,0.642857143,0,0.178571429,-0.435714286,0,0,0,7.107142857,0,0,10,0,0,0,0,1,0,0,37558,0,0,0,0,1,2.285714286,1,-1429,226,1655,43,0,0,-0.035714286,0,0.035714286,1.4,16.89285714,0.357142857,3.75,1.835714286,1.714285714,0,2.75,0.721428571,0.071428571,0,0.035714286,0.6,3,0
-0.142857143,22,0,0,-0.607142857,-17.53571429,-0.178571429,1,16,-23.89285714,1,0,0,1,-0.357142857,-8,-7.128571429,-24.99285714,0,0,0,-9.642857143,1,0,13,0,1,0,0,2,0,0,961253,2,0,0,0,1,-20.39285714,2,-120513,14076,134589,72,0,0,-0.107142857,8,0.142857143,4.5,84.64285714,1.357142857,28.99285714,24.99285714,20.39285714,0.607142857,17.53571429,7.428571429,0.178571429,0,0.107142857,15.4,3,0
0,26,0,0,0,0.035714286,-0.035714286,0,24,0.110714286,1,0,0,0,0.392857143,0,-0.235714286,-4.214285714,0,0,0,2.785714286,0,0,11,0,0,0,0,3,0,0,1440,1,0,1,1,2,2.142857143,1,17,34,17,46,0,0,-0.107142857,0,0,1.4,36.21428571,0.607142857,3.889285714,4.614285714,4.857142857,0,2.964285714,1.335714286,0.035714286,0,0.107142857,0,3,0
0,0,0,0,0,-1.142857143,-0.107142857,0,0,-2.203571429,0,0,0,0,-0.178571429,0,-0.642857143,-1.65,0,0,0,-16.46428571,0,0,11,0,0,0,0,0,0,0,36579,0,0,0,1,2,-2.607142857,0,-8,40,48,67,0,0,-0.071428571,0,0,1.5,16.46428571,0.178571429,2.203571429,1.65,2.607142857,0,1.142857143,0.642857143,0.107142857,0,0.071428571,0.6,3,0
0,0,0,0,-0.142857143,-17.60714286,-0.392857143,0,0,-0.003571429,0,0,0,0,-1.035714286,0,-1.589285714,-15.97857143,0,0,0,-83.57142857,0,0,17,0,0,0,0,0,0,0,288968,0,0,0,0,2,0,0,-14118,536,14654,55,1,0,-0.035714286,0,0,3.8,83.57142857,1.035714286,0.003571429,15.97857143,0,0.142857143,17.60714286,1.589285714,0.392857143,0,0.035714286,4.6,3,0
-0.035714286,0,0,0,-0.071428571,-4.857142857,0,0,0,-8.225,0,0,0,0,-0.321428571,-1,-2.360714286,-6.642857143,0,0,0,-24.42857143,0,0,10,0,0,0,0,0,0,0,16400,0,0,0,0,1,-8.785714286,0,-3,199,202,51,0,0,-0.035714286,1,0.035714286,1.5,24.42857143,0.321428571,8.225,6.642857143,8.785714286,0.071428571,4.857142857,2.360714286,0,0,0.035714286,0.3,3,0
-0.142857143,17,0,0,-0.142857143,-2.964285714,-0.214285714,0,13,-11.71071429,1,0,0,0,-0.5,0,-1.828571429,-6.5,0,0,0,-17.10714286,0,0,5,0,0,0,0,1,0,0,12448,0,0,0,3,0,0.214285714,1,-337,203,540,59,0,0,-0.178571429,0,0.142857143,2.3,46.10714286,0.5,14.41071429,8.1,5.785714286,0.142857143,6.964285714,2.828571429,0.214285714,0,0.178571429,0.2,3,0
0,47,0,0,-0.035714286,9.428571429,-0.035714286,1,41,2.978571429,2,0,0,0,0.607142857,-1,0.628571429,7.407142857,0,0,0,66.07142857,0,0,10,0,0,0,0,6,0,0,42663,1,0,0,0,1,-3.678571429,2,690,2445,1755,43,0,0,-0.035714286,1,0,2.6,23.92857143,0.392857143,2.021428571,5.992857143,3.678571429,0.035714286,3.571428571,1.171428571,0.035714286,0,0.035714286,0.7,3,0
-0.285714286,37,0,0,2.25,15.64285714,0.607142857,0,33,15.07857143,0,0,0,0,-0.464285714,-17,2.642857143,8.357142857,2,0,0,21.57142857,1,0,19,0,0,0,0,3,0,0,2262721,1,0,1,0,1,2.75,9,338458,346835,8377,116,1,1,-0.142857143,18,0.285714286,6.6,62.42857143,0.464285714,13.32142857,28.04285714,44.25,0.75,21.35714286,8.557142857,0.392857143,0,0.142857143,37.3,2,0
0,29,0,0,-0.107142857,2.357142857,-0.107142857,0,23,0,0,0,0,0,-0.035714286,0,0.503571429,4.614285714,0,0,0,20.89285714,0,0,2,0,0,0,0,6,0,4,156556,0,0,0,1,5,0,3,2302,5783,3481,48,1,0,0,0,0,3,69.10714286,1.035714286,0,18.98571429,0,0.107142857,13.64285714,1.896428571,0.107142857,0,0,2.5,2,0
0,69,0,0,0.821428571,22.89285714,-0.035714286,8,65,1.210714286,0,0,0,1,0.571428571,-2,5.785714286,41.48571429,0,0,0,62.21428571,0,0,2,0,0,0,0,4,0,0,52106,0,1,0,1,5,15.53571429,9,-2945,1612,4557,54,1,0,-0.035714286,3,0,4.2,27.78571429,0.428571429,0.189285714,11.51428571,3.464285714,0.178571429,7.107142857,1.514285714,0.035714286,0,0.035714286,0.8,2,0
-0.107142857,81,0,0,-0.142857143,8.785714286,-0.071428571,8,74,-1.232142857,0,0,0,0,0.392857143,-1,0.264285714,9.721428571,0,0,0,49.28571429,0,0,2,0,0,0,0,4,0,0,58691,0,0,0,1,5,-5.964285714,2,-3042,625,3667,54,1,0,-0.071428571,1,0.107142857,3.4,40.71428571,0.607142857,4.332142857,10.07857143,5.964285714,0.142857143,8.214285714,2.035714286,0.071428571,0,0.071428571,0.9,2,0
0,0,0,0,-0.071428571,-12.82142857,-0.142857143,0,0,-1.935714286,0,0,0,0,-1.071428571,-2,-2.839285714,-19.52142857,0,0,0,-67.53571429,0,0,2,0,0,0,0,0,0,0,65930,0,0,0,1,5,-6.821428571,0,1320,2318,998,54,1,0,-0.214285714,2,0,2.5,67.53571429,1.071428571,1.935714286,19.52142857,6.821428571,0.071428571,12.82142857,2.839285714,0.142857143,0,0.214285714,1,2,0
-0.071428571,66,0,0,-0.107142857,-4.071428571,-0.107142857,2,58,-0.403571429,0,0,0,2,0.142857143,0,-0.214285714,-2.628571429,0,0,0,34,0,0,2,0,0,0,0,0,0,0,67340,0,0,0,1,5,0.464285714,1,1093,1430,337,51,1,0,0.714285714,0,0.071428571,2.3,56,0.857142857,1.903571429,12.62857143,1.535714286,0.107142857,10.07142857,1.614285714,0.107142857,0,0.285714286,1.1,2,0
-0.214285714,19,0,0,-0.035714286,-7.964285714,-0.071428571,1,18,0.035714286,0,0,0,0,-0.892857143,-3,-1.367857143,-8.421428571,1,0,0,-18.03571429,0,0,2,0,0,0,0,1,0,0,117904,1,0,1,1,5,-5.642857143,1,-10276,3878,14154,54,1,0,0,3,0.214285714,3,51.03571429,0.892857143,13.26428571,11.82142857,14.64285714,0.035714286,9.964285714,3.967857143,0.071428571,0,0,1.8,2,0
0,15,0,0,0,-9.857142857,-0.107142857,0,13,-5.914285714,0,0,0,1,0.928571429,-1,0.028571429,-8.728571429,0,0,0,-10.92857143,0,0,1,0,0,0,0,2,0,0,232834,1,0,0,1,5,14.85714286,-1,90,3852,3762,41,0,0,0.892857143,1,0,2,44.92857143,1.071428571,6.814285714,8.728571429,5.142857143,0,7.857142857,2.071428571,0.107142857,0,0.107142857,3.7,2,0
0,24,0,0,0,4.25,-0.214285714,5,22,21.175,1,1,0,1,3.142857143,-1,2.742857143,9.95,2,0,0,12.78571429,0,1,1,0,0,0,0,3,-0.035714286,0,29615,1,3,0,1,5,-3.571428571,0,674,1268,594,43,0,0,-0.142857143,1,0,2.7,56.21428571,0.857142857,4.725,9.25,3.571428571,0,9.75,1.757142857,0.214285714,0.035714286,0.142857143,0.5,2,0
0,30,0,0,-0.214285714,-3,-0.25,5,24,1.717857143,0,0,0,0,3.107142857,-3,-2.039285714,-12.52857143,0,0,0,0.321428571,0,0,1,0,0,0,0,5,0,0,317394,0,1,0,1,5,-9.178571429,0,-664,5797,6461,50,0,0,-0.071428571,3,0,3,89.67857143,1.892857143,1.482142857,25.72857143,11.17857143,0.214285714,18,3.839285714,0.25,0,0.071428571,5.1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,368784,0,0,0,1,5,0,0,10580,15493,4913,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,2,0
0,58,0,0,0,11.46428571,-0.107142857,6,49,8.225,0,0,0,0,3.714285714,0,2.228571429,15.47142857,1,0,0,45.07142857,0,0,1,0,0,0,0,7,0,0,9366,0,1,0,1,5,-1.285714286,2,-56,78,134,46,0,0,-0.071428571,0,0,1.9,44.92857143,1.285714286,5.675,5.728571429,1.285714286,0,6.535714286,1.271428571,0.107142857,0,0.071428571,0.2,2,0
-0.321428571,26,0,0,-0.535714286,-11.85714286,-0.214285714,2,21,-15.98928571,0,0,0,2,3.285714286,-5,-2.160714286,-12.63571429,1,0,0,-2.714285714,1,0,1,0,0,0,0,0,0,0,1275534,0,1,0,1,5,6.75,2,-32405,19855,52260,61,0,0,-0.035714286,5,0.321428571,4.5,81.71428571,1.714285714,33.18928571,23.03571429,17.25,0.535714286,18.85714286,7.360714286,0.214285714,0,0.035714286,20.3,2,0
-0.142857143,0,0,0,-0.214285714,-10.32142857,-0.25,0,0,-11.79285714,0,0,0,0,-1.035714286,-6,-4.678571429,-16.32142857,0,0,0,-56.60714286,0,0,1,0,0,0,0,0,0,0,175327,0,0,0,1,5,-18.64285714,0,-24444,1530,25974,50,0,0,-0.071428571,6,0.142857143,4.3,56.60714286,1.035714286,11.79285714,16.32142857,18.64285714,0.214285714,10.32142857,4.678571429,0.25,0,0.071428571,2.8,2,0
-0.071428571,39,0,0,0,-2.035714286,-0.214285714,2,31,-4.385714286,0,0,0,0,0.392857143,-1,-1.285714286,-1.85,0,0,0,3.857142857,0,0,15,0,0,0,0,8,0,0,35962,1,0,0,0,2,-6.642857143,2,273,1176,903,46,0,0,-0.178571429,1,0.071428571,2.4,86.14285714,1.607142857,7.685714286,13.45,6.642857143,0,12.03571429,2.785714286,0.214285714,0,0.178571429,0.6,2,0
0,17,0,0,-0.428571429,-5.642857143,-0.178571429,2,7,5.575,0,0,1,0,0.785714286,-7,1.410714286,-6.2,1,0,0,19.28571429,2,0,15,0,0,0,0,2,0,0,78032,2,0,0,0,2,14.75,2,37378,39521,2143,62,0,0,-0.071428571,7,0,3,62.71428571,1.214285714,6.625,11.4,22.25,0.428571429,8.642857143,3.989285714,0.178571429,0,0.071428571,1.3,2,0
0,19,0,0,-0.535714286,-10.10714286,-0.25,1,6,-0.357142857,0,0,0,0,1.035714286,0,-1.928571429,-18.81428571,0,0,0,0,0,0,8,0,0,0,0,7,0,1,797364,0,0,0,3,0,0,1,-4294,10992,15286,47,1,0,-0.071428571,0,0,4.1,90,1.964285714,0.357142857,29.01428571,0,0.535714286,20.10714286,2.928571429,0.25,0,0.071428571,12.7,2,0
0,0,0,0,0,-6.428571429,-0.142857143,0,0,-14.06428571,0,0,0,0,-1.178571429,0,-2.746428571,-7.942857143,0,0,0,-56.21428571,0,0,8,0,0,0,0,0,-0.035714286,0,5076,0,0,0,3,0,-5.535714286,0,-2,43,45,46,1,0,-0.107142857,0,0,1.6,56.21428571,1.178571429,14.06428571,7.942857143,5.535714286,0,6.428571429,2.746428571,0.142857143,0.035714286,0.107142857,0.1,2,0
-0.035714286,28,0,0,-0.107142857,-1.035714286,-0.178571429,7,16,6.192857143,2,0,0,4,2.071428571,-1,1.214285714,8.707142857,1,0,0,38.25,0,0,8,0,0,0,0,7,0,0,53659,2,0,2,3,0,-2.964285714,2,-1601,976,2577,44,1,0,-0.107142857,1,0.035714286,2.7,51.75,0.928571429,5.407142857,9.492857143,4.964285714,0.107142857,7.035714286,1.985714286,0.178571429,0,0.107142857,0.9,2,0
-0.035714286,13,0,0,-0.071428571,2.964285714,-0.035714286,0,5,-1.610714286,2,0,0,1,1.535714286,-1,1.592857143,-2.657142857,0,0,0,64.35714286,1,0,8,0,0,0,0,0,0,0,34470,0,0,1,3,0,20.17857143,2,3243,5102,1859,46,1,0,-0.035714286,1,0.035714286,1.9,15.64285714,0.464285714,3.410714286,2.857142857,7.821428571,0.071428571,2.035714286,1.407142857,0.035714286,0,0.035714286,0.6,2,0
-0.035714286,34,0,0,-0.25,3.607142857,0.607142857,5,27,-4.625,0,0,0,2,-1.035714286,-1,-1.739285714,-4.285714286,0,0,0,7.214285714,0,0,17,0,0,0,0,7,0,0,213100,0,0,0,0,2,-8.428571429,6,-3575,998,4573,59,1,0,-0.142857143,1,0.035714286,3.8,82.78571429,1.035714286,4.825,17.08571429,8.428571429,0.25,18.39285714,3.039285714,0.392857143,0,0.142857143,3.4,2,0
0,0,0,0,0,-1.5,-0.035714286,0,0,-0.117857143,0,0,0,0,-0.071428571,0,-0.160714286,-1.5,0,0,0,-6.428571429,0,0,17,0,0,0,0,0,0,0,23737,0,0,0,0,2,0,0,-28,57,85,50,1,0,-0.035714286,0,0,3,6.428571429,0.071428571,0.117857143,1.5,0,0,1.5,0.160714286,0.035714286,0,0.035714286,0.4,2,0
0,0,0,0,0,-0.821428571,0,0,0,-0.3,0,0,0,0,-0.178571429,0,-0.153571429,-0.75,0,0,0,-4.285714286,0,0,17,0,0,0,0,0,0,0,8691,0,0,0,0,2,-0.464285714,0,499,623,124,52,1,0,0,0,0,0.8,4.285714286,0.178571429,0.3,0.75,0.464285714,0,0.821428571,0.153571429,0,0,0,0.1,2,0
-0.178571429,17,0,0,-0.107142857,-9.892857143,-0.357142857,0,17,-21.21428571,0,0,0,0,-0.714285714,-3,-5.575,-13.17857143,1,0,0,-28.78571429,0,0,17,0,0,0,0,1,0,0,245584,0,0,0,0,2,-20.92857143,1,-1837,2282,4119,71,1,0,-0.035714286,3,0.178571429,3.5,58.78571429,0.714285714,32.81428571,15.97857143,20.92857143,0.107142857,13.89285714,6.975,0.357142857,0,0.035714286,3.9,2,0
-0.142857143,50,0,0,-0.107142857,-3.75,0.571428571,1,39,-1.014285714,1,0,0,0,-1.035714286,-3,-1.614285714,-6.028571429,1,0,0,4,0,1,17,0,0,0,0,7,0,0,1170575,2,1,1,0,2,-8.785714286,3,7705,25779,18074,50,1,0,-0.107142857,3,0.142857143,3.4,86,1.035714286,21.31428571,19.02857143,9.785714286,0.107142857,15.75,5.014285714,0.428571429,0,0.107142857,18.9,2,0
-0.142857143,0,0,0,-0.178571429,-8.178571429,-0.214285714,0,0,-8.392857143,0,0,0,0,-0.357142857,-3,-2.910714286,-9.192857143,0,0,0,-31.78571429,0,0,17,0,0,0,0,0,0,0,87772,0,0,0,0,2,-11.64285714,0,-323,1207,1530,51,1,0,-0.035714286,3,0.142857143,3.1,31.78571429,0.357142857,8.392857143,9.192857143,11.64285714,0.178571429,8.178571429,2.910714286,0.214285714,0,0.035714286,1.4,2,0
0,0,0,0,0,-0.214285714,0,0,0,0,0,0,0,0,0,0,0,-0.007142857,0,0,0,-0.5,0,0,14,0,0,0,0,0,0,0,923,0,0,0,3,1,0,0,35,62,27,44,1,0,0,0,0,1,0.5,0,0,0.007142857,0,0,0.214285714,0,0,0,0,0,2,0
