assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,goals_conceded,goals_scored,ict_index,influence,key_passes,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,t_goals_scored,t_assists,points_per_game,t_minutes,t_goals_conceded,t_creativity,t_influence,threat_t,bonus_t,bps_t,ict_index_t,clean_sheets_t,red_cards_t,yellow_cards_t,selected_by_percent,F_pts,in_dreamteam
-0.107142857,38,0,0,-0.107142857,9.678571429,-0.142857143,3,29,-7.492857143,0,0,0,0,-0.035714286,-1,5.267857143,39.02142857,0,0,0,24.39285714,0,0,7,0,0,0,0,5,0,0,114248,2,1,0,3,1,21.28571429,8,3370,5200,1830,57,0,0,-0.25,2,0.107142857,3.1,65.60714286,1.035714286,16.99285714,14.57857143,3.714285714,0.107142857,12.32142857,3.532142857,0.142857143,0,0.25,1.9,1,0
-0.178571429,30,0,0,-0.035714286,-1.357142857,-0.071428571,1,25,-6.721428571,1,0,0,1,0.678571429,-1,-2,-7.007142857,0,0,0,49.82142857,0,0,7,0,0,0,0,4,0,0,76041,3,0,1,3,1,-4.392857143,1,992,1632,640,100,0,0,0.892857143,1,0.178571429,2.7,26.17857143,0.321428571,9.621428571,7.007142857,10.39285714,0.035714286,5.357142857,2.7,0.071428571,0,0.107142857,1.2,1,0
-0.035714286,45,0,0,-0.25,12.25,0.714285714,11,37,-1.214285714,0,0,0,0,-0.892857143,0,1.539285714,11.70714286,0,0,0,16.07142857,0,0,4,0,0,0,0,2,0,0,242422,0,1,2,0,2,4.785714286,6,19755,23456,3701,46,1,0,-0.107142857,0,0.035714286,3.2,73.92857143,0.892857143,1.614285714,17.69285714,3.214285714,0.25,14.75,2.260714286,0.285714286,0,0.107142857,3.9,1,0
0,4,0,0,-0.107142857,-4.714285714,-0.178571429,2,3,-2.596428571,0,0,0,0,-0.607142857,0,-0.932142857,-6.107142857,0,0,0,-35.39285714,0,0,4,0,0,0,0,0,0,0,8090,0,0,0,0,2,-1.107142857,1,9,156,147,44,1,0,0,0,0,2.9,45.39285714,0.607142857,2.696428571,9.507142857,1.107142857,0.107142857,8.714285714,1.332142857,0.178571429,0,0,0.1,1,0
0,51,0,0,0,20.14285714,0.892857143,7,39,-0.385714286,1,0,0,0,-0.178571429,0,1.914285714,14.62857143,0,0,0,67.5,0,0,4,0,0,0,0,6,0,0,7592,0,0,1,0,2,4.785714286,6,3443,3717,274,44,1,0,0,0,0,3.6,22.5,0.178571429,0.885714286,4.771428571,1.214285714,0,4.857142857,0.685714286,0.107142857,0,0,0.1,1,0
0.928571429,39,0,0,1.821428571,29.46428571,0.892857143,2,33,10.80357143,0,0,0,0,-0.321428571,0,3.235714286,21.65714286,1,0,0,66.85714286,0,0,4,0,0,0,0,4,0,0,15108,3,2,0,0,2,-0.25,11,-445,88,533,43,1,0,-0.035714286,0,0.071428571,3,23.14285714,0.321428571,2.996428571,5.342857143,0.25,0.178571429,5.535714286,0.864285714,0.107142857,0,0.035714286,0.3,1,0
0,0,0,0,0,-1.107142857,-0.214285714,0,0,-2.525,0,0,0,0,-1,0,-1.489285714,-7.085714286,0,0,0,-60.53571429,0,0,4,0,0,0,0,0,0,0,4401,0,1,0,0,2,-5.214285714,1,-32,47,79,48,1,0,-0.107142857,0,0,2,65.53571429,1,2.525,9.085714286,5.214285714,0,6.107142857,1.689285714,0.214285714,0,0.107142857,0.1,1,0
0,0,0,0,0,-3.928571429,-0.178571429,0,0,-7.521428571,0,0,0,0,-0.464285714,0,-2.160714286,-5.778571429,0,0,0,-42.07142857,0,0,4,0,0,0,0,0,0,0,5895,0,0,0,0,2,-8.321428571,0,-184,158,342,51,1,0,-0.071428571,0,0,1.8,42.07142857,0.464285714,7.521428571,5.778571429,8.321428571,0,3.928571429,2.160714286,0.178571429,0,0.071428571,0.1,1,0
-0.107142857,33,0,0,-0.142857143,9.964285714,0.821428571,2,28,9.689285714,1,0,0,2,-0.428571429,-1,1.592857143,6.7,1,0,0,53.28571429,0,1,4,0,0,0,0,5,-0.035714286,0,126781,4,4,0,0,2,-0.464285714,3,55986,59076,3090,44,1,0,0,1,0.107142857,3.1,36.71428571,0.428571429,6.110714286,9.5,4.464285714,0.142857143,7.035714286,2.007142857,0.178571429,0.035714286,0,2.1,1,0
0,33,0,0,1.928571429,28,0.928571429,9,28,-0.739285714,0,0,0,0,-0.607142857,0,2.289285714,18.99285714,0,0,0,58.25,0,0,9,0,0,0,0,6,0,0,34624,0,2,1,0,2,4.357142857,8,-239,294,533,41,1,1,0,0,0,2.4,31.75,0.607142857,1.239285714,7.207142857,2.642857143,0.071428571,6,1.110714286,0.071428571,0,0,0.6,1,0
-0.035714286,35,0,0,-0.071428571,20.28571429,0.928571429,10,20,8.089285714,0,0,0,3,-0.642857143,0,2.775,19.88571429,1,0,0,45.35714286,0,0,9,0,0,0,0,3,0,0,433656,0,3,0,0,2,-0.428571429,6,13323,18672,5349,40,1,0,-0.178571429,0,0.035714286,2.1,44.64285714,0.642857143,2.610714286,14.11428571,0.428571429,0.071428571,7.714285714,1.725,0.071428571,0,0.178571429,7,1,0
-0.142857143,2,0,0,-0.178571429,-6.928571429,-0.214285714,0,2,-8.960714286,0,0,0,0,-0.321428571,0,-2.157142857,-6.435714286,0,0,0,-37.17857143,0,0,6,0,0,0,0,1,0,0,63392,1,0,0,0,2,-6.678571429,1,-38,1795,1833,58,0,0,-0.142857143,0,0.142857143,3.8,42.17857143,0.321428571,9.460714286,8.435714286,6.678571429,0.178571429,8.928571429,2.457142857,0.214285714,0,0.142857143,1,1,0
0,0,0,0,0,-1,-0.035714286,0,0,-0.260714286,0,0,0,0,0,0,-0.182142857,-0.821428571,0,0,0,-5.607142857,0,0,6,0,0,0,0,0,0,0,2376,0,0,0,0,2,-0.75,0,1,29,28,49,0,0,0,0,0,1.4,5.607142857,0,0.260714286,0.821428571,0.75,0,1,0.182142857,0.035714286,0,0,0,1,0
0,40,0,0,-0.071428571,2.785714286,-0.178571429,7,35,9.35,0,0,0,0,4.178571429,0,1.496428571,7.778571429,1,0,0,37.78571429,0,0,12,0,0,0,0,1,0,0,46717,1,0,0,0,5,-2.071428571,0,3588,5863,2275,42,0,0,-0.035714286,0,0,2.5,52.21428571,0.821428571,0.95,11.02142857,2.071428571,0.071428571,10.21428571,1.403571429,0.178571429,0,0.035714286,0.7,1,0
0,10,0,0,-0.071428571,0.214285714,-0.107142857,0,9,0.407142857,0,0,0,0,1.892857143,-1,-0.171428571,-3.042857143,0,0,0,4.285714286,0,0,12,0,0,0,0,2,0,0,2361,0,0,0,0,5,0.642857143,1,-165,55,220,50,0,0,-0.035714286,1,0,2.2,12.71428571,0.107142857,1.092857143,3.242857143,1.357142857,0.071428571,2.785714286,0.571428571,0.107142857,0,0.035714286,0,1,0
-0.107142857,39,0,0,-0.285714286,-0.928571429,-0.285714286,5,34,-4.2,0,0,0,0,3.857142857,-1,-1.071428571,-1.885714286,0,0,0,13.32142857,0,0,12,0,0,0,0,3,-0.035714286,0,30104,1,0,0,0,5,-4.607142857,2,523,1224,701,48,0,0,-0.285714286,1,0.107142857,2.8,76.67857143,1.142857143,6.2,17.88571429,4.607142857,0.285714286,12.92857143,2.871428571,0.285714286,0.035714286,0.285714286,0.5,1,0
-0.214285714,61,0,0,-0.357142857,-1.214285714,-0.178571429,7,51,-10.87142857,1,0,0,1,3.678571429,-3,-2.575,0.878571429,0,0,0,12.82142857,0,0,12,0,0,0,0,10,0,0,81703,3,0,0,0,5,-16.25,2,-82,1996,2078,59,0,0,-0.107142857,3,0.214285714,3.6,77.17857143,1.321428571,13.57142857,18.92142857,16.25,0.357142857,14.21428571,4.875,0.178571429,0,0.107142857,1.3,1,0
-0.071428571,22,0,0,-0.392857143,-6.321428571,0.75,1,14,0.775,0,0,0,1,-1.178571429,-10,-3.471428571,-17.36428571,0,0,0,-12.46428571,0,0,5,0,0,0,0,8,-0.035714286,0,1259063,5,1,0,3,0,-18.42857143,3,111,45588,45477,66,0,0,-0.107142857,10,0.071428571,4.5,72.46428571,1.178571429,7.925,18.76428571,30.42857143,0.392857143,10.32142857,5.671428571,0.25,0.035714286,0.107142857,19.7,1,0
0,0,0,0,0,-6.571428571,-0.035714286,0,0,-7.225,0,0,0,0,-0.607142857,0,-1.75,-8.207142857,0,0,0,-42.67857143,0,0,13,0,0,0,0,0,0,0,34906,0,0,0,0,1,-2.035714286,0,-669,228,897,50,0,0,-0.035714286,0,0,1.7,42.67857143,0.607142857,7.225,8.207142857,2.035714286,0,6.571428571,1.75,0.035714286,0,0.035714286,0.6,1,0
-0.035714286,24,0,0,-0.035714286,4.035714286,-0.035714286,3,19,2.842857143,0,0,0,0,0.392857143,0,0.817857143,9.342857143,0,0,0,57.14285714,0,1,13,0,0,0,0,6,0,0,51913,1,0,0,0,1,-3.607142857,2,-679,313,992,43,0,0,0,0,0.035714286,1.8,32.85714286,0.607142857,2.757142857,5.457142857,3.607142857,0.035714286,4.964285714,1.182142857,0.035714286,0,0,0.8,1,0
-0.142857143,0,0,0,-0.428571429,-10.5,-0.071428571,0,0,-12.39285714,0,0,0,0,-0.857142857,-7,-4.967857143,-14.16428571,0,0,0,-48.71428571,0,0,13,0,0,0,0,0,0,0,431265,0,0,0,0,1,-23.35714286,0,-9795,9732,19527,68,0,0,-0.107142857,7,0.142857143,4.4,48.71428571,0.857142857,12.39285714,14.16428571,23.35714286,0.428571429,10.5,4.967857143,0.071428571,0,0.107142857,6.9,1,0
-0.214285714,34,0,1,-0.321428571,-21.14285714,-0.214285714,2,22,-12.60357143,0,0,0,2,-0.178571429,-3,-3.971428571,-15.16428571,0,0,0,4.428571429,1,0,10,0,0,0,0,2,0,0,1642512,1,0,2,0,1,-12.53571429,1,75241,83834,8593,54,0,0,0.892857143,3,0.214285714,3.9,85.57142857,1.178571429,15.10357143,21.16428571,19.53571429,0.321428571,16.14285714,5.571428571,0.214285714,0,0.107142857,26.3,1,0
-0.035714286,17,0,0,-0.107142857,-5.321428571,-0.035714286,0,14,-0.782142857,2,0,0,1,0.678571429,-3,-1.057142857,-5.257142857,0,0,0,3.571428571,0,0,10,0,0,0,0,1,0,0,4562,4,0,0,0,1,-5.285714286,1,-16,104,120,52,0,0,-0.035714286,3,0.035714286,2.4,20.42857143,0.321428571,10.68214286,6.857142857,5.285714286,0.107142857,5.321428571,2.257142857,0.035714286,0,0.035714286,0.1,1,0
0,96,0,0,0,-4.071428571,-0.071428571,3,84,10.93571429,0,1,0,2,0.107142857,0,2.614285714,-5.735714286,1,0,0,31.32142857,0,0,2,0,0,0,0,8,0,0,117518,2,0,2,1,5,20.57142857,2,-1285,2142,3427,44,1,0,-0.178571429,0,0,1.5,58.67857143,0.892857143,9.064285714,9.335714286,4.428571429,0,9.071428571,2.285714286,0.071428571,0,0.178571429,1.9,1,0
0,35,0,0,0,17.85714286,0.857142857,6,29,-1.775,1,0,0,0,-0.857142857,0,-0.282142857,2.142857143,0,0,0,30.17857143,0,0,9,0,0,0,0,8,0,0,16288,0,1,0,0,2,-2.857142857,6,144,379,235,46,1,0,-0.071428571,0,0,2.3,59.82142857,0.857142857,2.675,16.25714286,2.857142857,0,12.14285714,2.182142857,0.142857143,0,0.071428571,0.3,1,0
0,9,0,0,0,1.25,0,0,6,8.671428571,0,0,0,0,0.392857143,0,1.460714286,-0.728571429,1,0,0,1.428571429,0,0,1,0,0,0,0,3,0,0,2662,1,0,0,1,5,7.035714286,1,27,89,62,41,0,0,-0.035714286,0,0,0.6,18.57142857,0.607142857,5.928571429,3.528571429,0.964285714,0,2.75,1.039285714,0,0,0.035714286,0,1,0
-0.25,40,0,0,-0.392857143,-0.107142857,0.75,1,34,21.00357143,0,0,0,2,-1,-1,1.232142857,-8.078571429,4,0,0,-13.64285714,0,1,10,0,0,0,0,2,0,0,540586,1,2,0,0,1,-0.142857143,3,19623,41355,21732,54,0,0,-0.071428571,1,0.25,3.4,78.64285714,1,29.79642857,21.67857143,2.142857143,0.392857143,16.10714286,5.367857143,0.25,0,0.071428571,8.6,1,0
-0.071428571,58,0,0,-0.071428571,-0.535714286,0.714285714,0,50,15.03928571,1,0,0,1,-0.571428571,0,0.6,-1.992857143,2,0,0,28.64285714,0,0,17,0,0,0,0,8,0,0,43252,3,0,2,0,2,-7.428571429,3,-162,140,302,57,1,0,-0.035714286,0,0.071428571,2.3,47.35714286,0.571428571,14.06071429,8.392857143,9.428571429,0.071428571,9.535714286,3.2,0.285714286,0,0.035714286,0.7,1,0
-0.035714286,3,0,0,-0.071428571,-5.821428571,-0.214285714,0,3,-3.621428571,0,0,0,0,-0.785714286,-1,-1.439285714,-7.314285714,0,0,0,-51.96428571,0,0,5,0,0,0,0,0,0,0,13743,1,0,0,3,0,-3.071428571,1,225,825,600,54,0,0,-0.178571429,1,0.035714286,2.4,53.96428571,0.785714286,3.821428571,7.514285714,5.071428571,0.071428571,7.821428571,1.639285714,0.214285714,0,0.178571429,0.2,1,0
-0.035714286,39,0,0,-0.035714286,4.642857143,-0.071428571,2,28,-6.6,1,0,0,0,0.714285714,0,-0.078571429,9.164285714,0,0,0,38.42857143,0,0,16,0,0,0,0,4,0,0,4717,2,2,0,0,2,-3.75,1,-30,38,68,48,0,0,-0.071428571,0,0.035714286,1.6,51.57142857,1.285714286,8,10.03571429,3.75,0.035714286,8.357142857,2.178571429,0.071428571,0,0.071428571,0.1,1,0
0,55,0,0,0,5,0,1,48,1.932142857,0,0,0,0,1.285714286,0,3.403571429,6.05,0,0,0,62.46428571,0,0,16,0,0,0,0,8,-0.035714286,0,5035,5,2,2,0,2,26.35714286,2,-12,29,41,44,0,0,0,0,0,1.4,27.53571429,0.714285714,2.167857143,5.15,2.642857143,0,4,0.996428571,0,0.035714286,0,0.1,1,0
-0.142857143,8,0,0,-0.142857143,-4.857142857,-0.035714286,0,7,-9.910714286,0,0,0,1,-0.714285714,-1,-2.975,-7.221428571,0,0,0,-13.35714286,0,0,16,0,0,0,0,0,0,0,28593,1,0,0,0,2,-12.14285714,1,-13,669,682,53,0,0,-0.035714286,1,0.142857143,2.5,34.35714286,0.714285714,10.51071429,7.221428571,12.14285714,0.142857143,5.857142857,2.975,0.035714286,0,0.035714286,0.5,1,0
-0.035714286,22,0,0,0,-6.642857143,-0.25,0,18,-2.075,0,0,0,0,-1,0,-0.9,-6.221428571,0,0,0,-50.67857143,0,0,3,0,0,0,0,2,0,0,61783,0,0,0,1,2,-0.785714286,1,-623,1079,1702,45,1,0,-0.178571429,0,0.035714286,2.1,71.67857143,1,4.175,8.021428571,0.785714286,0,9.642857143,1.3,0.25,0,0.178571429,1,1,0
0,0,0,0,0,-0.035714286,0,0,0,-0.010714286,0,0,0,0,0,0,-0.007142857,-0.042857143,0,0,0,-0.607142857,0,0,8,0,0,0,0,0,0,0,6117,0,0,0,3,0,0,0,-24,411,435,45,1,0,0,0,0,1,0.607142857,0,0.010714286,0.042857143,0,0,0.035714286,0.007142857,0,0,0,0.1,1,0
0,0,0,0,0,-0.214285714,0,0,0,-0.010714286,0,0,0,0,-0.035714286,0,0,0,0,0,0,-0.285714286,0,0,9,0,0,0,0,0,0,0,6813,0,0,0,0,2,0,0,416,970,554,45,1,0,0,0,0,1,0.285714286,0.035714286,0.010714286,0,0,0,0.214285714,0,0,0,0,0.1,1,0
-0.035714286,1,0,0,0,0.571428571,0,0,0,-0.003571429,0,0,0,1,0,0,1.839285714,0,0,0,0,17.82142857,0,0,15,0,0,0,0,0,0,0,78961,0,1,0,0,2,18.35714286,0,2888,10283,7395,45,0,0,0.964285714,0,0.035714286,2,1.178571429,0,0.003571429,0,1.642857143,0,0.428571429,0.160714286,0,0,0.035714286,1.3,1,0
0,87,1,0,0,12.96428571,0,5,71,10.40357143,0,0,0,4,1.821428571,0,2.992857143,19.33571429,1,0,0,83.57142857,0,0,16,0,0,0,0,7,0,0,186,0,0,0,0,2,0,1,13,23,10,45,0,0,0,0,0,1,6.428571429,0.178571429,0.396428571,1.664285714,0,0,1.035714286,0.207142857,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.25,56,0,0,2.321428571,13,0.571428571,6,45,-10.7,0,0,0,0,-0.857142857,-1,-0.385714286,7.621428571,0,0,0,7.535714286,0,0,17,0,0,0,0,9,0,0,1714710,1,4,1,0,2,-1,9,-46901,5314,52215,64,1,0,-0.178571429,1,0.25,5.2,82.46428571,0.857142857,14.6,17.17857143,13,0.678571429,21,4.485714286,0.428571429,0,0.178571429,27.6,0,0
0,0,0,0,-0.107142857,-4.642857143,-0.035714286,0,0,0,0,0,0,0,-0.321428571,0,-0.728571429,-7.321428571,0,0,0,-20.89285714,0,0,2,0,0,0,0,0,0,0,71180,0,0,0,1,5,0,0,-210,88,298,48,1,0,0,0,0,3.4,20.89285714,0.321428571,0,7.321428571,0,0.107142857,4.642857143,0.728571429,0.035714286,0,0,1.1,0,0
-0.178571429,0,0,0,-0.178571429,-10.85714286,-0.142857143,0,0,-7.064285714,0,0,0,0,-0.75,0,-2.632142857,-9.342857143,0,0,0,-54.71428571,0,0,2,0,0,0,0,0,0,0,296602,0,0,0,1,5,-10,0,-2146,39,2185,54,1,0,-0.107142857,0,0.178571429,3.2,54.71428571,0.75,7.064285714,9.342857143,10,0.178571429,10.85714286,2.632142857,0.142857143,0,0.107142857,4.7,0,0
0,0,0,0,-0.178571429,-5.285714286,-0.035714286,0,0,-1.025,0,0,0,0,-0.357142857,0,-0.828571429,-6.707142857,0,0,0,-28.78571429,0,0,2,0,0,0,0,0,0,0,25289,0,0,0,1,5,-0.5,0,-131,16,147,43,1,0,-0.035714286,0,0,2.4,28.78571429,0.357142857,1.025,6.707142857,0.5,0.178571429,5.285714286,0.828571429,0.035714286,0,0.035714286,0.4,0,0
0.75,43,0,0,-0.357142857,8.535714286,-0.107142857,0,39,14.09642857,0,0,0,0,0.214285714,0,3.039285714,13.29285714,2,0,0,4.714285714,0,1,2,0,0,0,0,2,0,0,466550,1,0,0,1,5,2.75,4,25460,33680,8220,51,1,0,-0.107142857,0,0.25,3.9,51.28571429,0.785714286,13.50357143,9.907142857,7.25,0.357142857,11.46428571,3.060714286,0.107142857,0,0.107142857,7.3,0,0
0,0,0,0,0,-0.142857143,0,0,0,-0.003571429,0,0,0,0,0,0,-0.014285714,-0.121428571,0,0,0,-0.392857143,0,0,2,0,0,0,0,0,0,0,6413,0,0,0,1,5,0,0,-22,60,82,47,1,0,0,0,0,1,0.392857143,0,0.003571429,0.121428571,0,0,0.142857143,0.014285714,0,0,0,0.1,0,0
0,0,0,0,0,-2.428571429,0,0,0,-1.628571429,0,0,0,0,-0.571428571,0,-0.582142857,-3.442857143,0,0,0,-27.46428571,0,0,2,0,0,0,0,0,0,0,52717,0,0,0,1,5,-0.678571429,0,-677,197,874,45,1,0,-0.071428571,0,0,0.9,27.46428571,0.571428571,1.628571429,3.442857143,0.678571429,0,2.428571429,0.582142857,0,0,0.071428571,0.8,0,0
0,0,0,0,0,-0.464285714,0,0,0,-0.6,0,0,0,0,-0.035714286,0,-0.378571429,-1.371428571,0,0,0,-5.428571429,0,0,2,0,0,0,0,0,0,0,142686,0,0,0,1,5,-1.821428571,0,-622,1158,1780,42,1,0,0,0,0,1,5.428571429,0.035714286,0.6,1.371428571,1.821428571,0,0.464285714,0.378571429,0,0,0,2.3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,24416,0,0,0,1,5,0,0,-35,0,35,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0
-0.035714286,0,0,0,-0.107142857,-3.607142857,0,0,0,-2.532142857,0,0,0,0,-0.392857143,-1,-1.107142857,-5.25,0,0,0,-18.60714286,0,0,2,0,0,0,0,0,0,0,26194,0,0,0,1,5,-3.285714286,0,-1359,197,1556,44,1,0,-0.035714286,1,0.035714286,2.7,18.60714286,0.392857143,2.532142857,5.25,3.285714286,0.107142857,3.607142857,1.107142857,0,0,0.035714286,0.4,0,0
-0.035714286,0,0,0,-0.107142857,-2.25,0,0,0,-2.028571429,0,0,0,0,-0.107142857,-1,-0.696428571,-2.628571429,0,0,0,-5.214285714,0,0,2,0,0,0,0,0,0,0,28343,0,0,0,1,5,-2.357142857,0,-62,46,108,64,1,0,0,1,0.035714286,2.4,5.214285714,0.107142857,2.028571429,2.628571429,2.357142857,0.107142857,2.25,0.696428571,0,0,0,0.5,0,0
0,0,0,0,-0.142857143,-12.42857143,-0.178571429,0,0,0,0,0,0,0,-1.5,0,-1.507142857,-15.03571429,0,0,0,-70.71428571,0,0,1,0,0,0,0,0,0,0,191957,0,0,0,1,5,0,0,-2953,934,3887,43,0,0,0,0,0,2.8,70.71428571,1.5,0,15.03571429,0,0.142857143,12.42857143,1.507142857,0.178571429,0,0,3.1,0,0
-0.071428571,0,0,0,0,-8.714285714,-0.142857143,0,0,-6.189285714,0,0,0,0,-0.857142857,0,-1.942857143,-11.87142857,0,0,0,-43.82142857,0,0,1,0,0,0,0,0,0,0,13534,0,0,0,1,5,-1.392857143,0,-160,12,172,43,0,0,-0.035714286,0,0.071428571,2.4,43.82142857,0.857142857,6.189285714,11.87142857,1.392857143,0,8.714285714,1.942857143,0.142857143,0,0.035714286,0.2,0,0
-0.035714286,0,0,0,-0.178571429,-16.17857143,-0.25,0,0,-3.9,0,0,0,0,-1.678571429,-1,-3.621428571,-22.39285714,0,0,0,-83.57142857,0,0,1,0,0,0,0,0,0,0,360329,0,0,0,1,5,-9.964285714,0,-21683,2575,24258,44,0,0,-0.071428571,1,0.035714286,2.7,83.57142857,1.678571429,3.9,22.39285714,9.964285714,0.178571429,16.17857143,3.621428571,0.25,0,0.071428571,5.6,0,0
0,0,0,0,0,-1.464285714,0,0,0,-0.582142857,0,0,0,0,-0.142857143,0,-0.242857143,-1.75,0,0,0,-5.035714286,0,0,1,0,0,0,0,0,0,0,6742,0,0,0,1,5,-0.071428571,0,-57,3,60,42,0,0,0,0,0,1,5.035714286,0.142857143,0.582142857,1.75,0.071428571,0,1.464285714,0.242857143,0,0,0,0.1,0,0
0,0,0,0,0,-6.928571429,-0.178571429,0,0,-5.342857143,0,0,0,0,-1.357142857,0,-1.685714286,-6.414285714,0,0,0,-62.75,0,0,8,0,0,0,0,0,0,0,11229,0,0,0,3,0,-5.071428571,0,-5,61,66,49,1,0,-0.25,0,0,1.8,62.75,1.357142857,5.342857143,6.414285714,5.071428571,0,6.928571429,1.685714286,0.178571429,0,0.25,0.2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22871,0,0,0,1,5,0,0,-121,9,130,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0
-0.107142857,0,0,0,-0.107142857,-6.285714286,-0.071428571,0,0,-8.95,0,0,0,0,-0.821428571,-1,-2.682142857,-6.707142857,0,0,0,-34.17857143,0,0,1,0,0,0,0,0,0,0,5590,0,0,0,1,5,-11.14285714,0,-310,19,329,60,0,0,-0.035714286,1,0.107142857,2.5,34.17857143,0.821428571,8.95,6.707142857,11.14285714,0.107142857,6.285714286,2.682142857,0.071428571,0,0.035714286,0.1,0,0
0.928571429,40,1,0,0,20.85714286,-0.107142857,3,30,7.982142857,2,0,0,1,4.071428571,0,5.139285714,30.60714286,1,0,0,41.64285714,0,0,1,0,0,0,0,10,0,0,5807,2,2,1,1,5,12.46428571,5,12,158,146,47,0,0,-0.178571429,0,0.071428571,1.9,48.35714286,0.928571429,4.117857143,8.992857143,5.535714286,0,6.142857143,1.860714286,0.107142857,0,0.178571429,0.1,0,0
0,0,0,0,0,-3.25,-0.107142857,0,0,-1.8,0,0,0,0,-0.357142857,0,-0.589285714,-2.714285714,0,0,0,-25.67857143,0,0,1,0,0,0,0,0,0,0,7316,0,0,0,1,5,-1.285714286,0,-33,6,39,47,0,0,-0.071428571,0,0,1.7,25.67857143,0.357142857,1.8,2.714285714,1.285714286,0,3.25,0.589285714,0.107142857,0,0.071428571,0.1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2553,0,0,0,1,5,0,0,-3,1,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.285714286,0,0,0,-0.5,-13.10714286,-0.214285714,0,0,-11.24285714,0,0,0,0,-1.107142857,-10,-5.553571429,-17.50714286,0,0,0,-61.64285714,0,0,1,0,0,0,0,0,0,0,653754,0,0,0,1,5,-26.89285714,0,-30241,580,30821,63,0,0,-0.107142857,10,0.285714286,5.4,61.64285714,1.107142857,11.24285714,17.50714286,26.89285714,0.5,13.10714286,5.553571429,0.214285714,0,0.107142857,10.4,0,0
0,0,0,0,0,-0.428571429,0,0,0,0,0,0,0,0,-0.071428571,0,-0.092857143,-0.107142857,0,0,0,-0.785714286,0,0,1,0,0,0,0,0,0,0,22730,0,0,0,1,5,-0.821428571,0,-78,4,82,56,0,0,0,0,0,1,0.785714286,0.071428571,0,0.107142857,0.821428571,0,0.428571429,0.092857143,0,0,0,0.4,0,0
-0.035714286,0,0,0,-0.142857143,-4.714285714,-0.107142857,0,0,-2.332142857,0,0,0,0,-0.214285714,0,-0.657142857,-3.728571429,0,0,0,-22.10714286,0,0,11,0,0,0,0,0,0,0,20063,0,0,0,1,2,-0.5,0,-292,61,353,44,0,0,-0.071428571,0,0.035714286,3.9,22.10714286,0.214285714,2.332142857,3.728571429,0.5,0.142857143,4.714285714,0.657142857,0.107142857,0,0.071428571,0.3,0,0
0,38,0,0,0,-1.071428571,-0.142857143,3,30,-3.596428571,0,0,0,0,0.892857143,0,0.017857143,3.007142857,0,0,0,31.96428571,0,0,11,0,0,0,0,4,0,0,9177,2,0,1,1,2,0.714285714,1,150,257,107,44,0,0,0,0,0,2,58.03571429,1.107142857,5.396428571,7.192857143,0.285714286,0,8.071428571,1.282142857,0.142857143,0,0,0.1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,272782,0,0,0,1,2,0,0,-3610,378,3988,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,113127,0,0,0,1,2,0,0,-1692,307,1999,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0
0,0,0,0,0,-3.071428571,0,0,0,-0.039285714,0,0,0,0,-0.357142857,-1,-0.578571429,-4.785714286,0,0,0,-21.10714286,0,0,11,0,0,0,0,0,0,0,6958,0,0,0,1,2,-0.964285714,0,-274,8,282,42,0,0,-0.071428571,1,0,1.9,21.10714286,0.357142857,0.039285714,4.785714286,0.964285714,0,3.071428571,0.578571429,0,0,0.071428571,0.1,0,0
